t,ia,ib,ic,vsq,vsd,speed,angle,output
2.33,-224.7471622,177.8745261,46.87263606,-34.65874121,171.3028876,-248.708016,90.2286216,1
2.34,193.8537369,-151.6433041,-42.21043282,-6.163248686,84.92003108,106.5813897,91.27351251,1
2.35,-107.5884057,23.25489662,84.33350908,-139.5014087,23.22406003,-39.82515899,92.06372634,1
2.36,26.80484212,79.80110771,-106.6059498,58.77071729,-218.4555309,-163.6449101,92.44354857,1
2.37,131.8229791,-173.5864245,41.76344537,-4.9347475,240.1461926,159.9261483,92.55863057,1
2.38,-166.666919,164.8670647,1.799854243,168.5727716,-46.14247866,-495.0882995,92.30881935,1
2.39,187.1375238,-172.5751568,-14.56236699,81.71877044,23.90480855,189.8598872,91.61317779,1
2.4,-94.7496812,7.889807939,86.85987326,-129.3434743,57.18623649,-307.3827312,92.12655667,1
2.41,-4.519309379,69.36991328,-64.8506039,174.8787986,143.5068708,-82.10949953,91.94475576,1
2.42,126.1158136,-153.7253911,27.60957751,-73.48299226,228.6805531,323.5694183,92.48603879,1
2.43,-234.6946386,199.5350676,35.15957099,-99.07970232,143.9761099,70.15169811,91.69864015,1
2.44,180.2675693,-167.1795881,-13.08798128,79.34790687,30.87566987,50.61737676,93.16234794,1
2.45,-94.48733054,3.577616201,90.90971434,-131.7348454,51.43860904,-322.337066,93.6863473,1
2.46,-10.59561498,72.69993269,-62.1043177,139.3692293,178.1938105,-107.332542,93.46058422,1
2.47,147.8380034,-173.9262362,26.08823284,-196.7889189,137.7267836,254.1860958,93.89452411,1
2.48,-245.6678024,215.7194273,29.94837509,-143.2131056,100.1794093,37.52703328,93.18002228,1
2.49,188.1941435,-162.2023035,-25.99183997,51.33061548,67.93059126,147.9791111,94.59499184,1
2.5,-107.3728071,16.5545995,90.81820762,-140.8302191,12.91701888,-160.8073873,95.18694361,1
2.51,-33.73455938,63.68221069,-29.9476513,-11.05034874,225.9528844,445.4618073,94.85322789,1
2.52,96.20351372,-151.7277498,55.52423609,239.0770066,-23.16744368,456.6668889,96.12220933,1
2.53,-232.39836,187.7536722,44.64468781,-47.21464172,168.2756229,-123.031917,94.92253152,1
2.54,185.8138408,-158.1772047,-27.63663609,44.7924793,72.40877787,80.68978943,96.14251098,1
2.55,-112.7129543,14.71704175,97.99591252,-140.5005176,-16.11224872,-140.2459232,96.70632911,1
2.56,-42.88001065,72.20753147,-29.32752082,-69.82218725,215.1782478,432.0796788,96.35779928,1
2.57,111.6054418,-137.4919716,25.88652982,134.8357535,198.7809475,495.1639788,97.42516165,1
2.58,-204.2680137,195.1578709,9.11014277,1.320794537,174.768885,313.0897976,96.56360359,1
2.59,184.0493397,-184.6826382,0.633298403,65.78013928,-54.05895476,-54.62909937,98.13948456,1
2.6,-131.5428982,86.77836006,44.76453813,138.7382743,27.41698834,173.860354,97.47149626,1
2.61,-23.77792768,84.26475091,-60.48682323,-141.733792,176.3188826,30.70878784,97.83776629,1
2.62,98.04031196,-160.0325903,61.9922783,115.2137704,-210.7613168,-312.3705827,97.93648633,1
2.63,-206.8163339,202.5700784,4.246255483,103.6248943,140.7401468,-117.6793469,98.29117704,1
2.64,186.0858764,-149.8936205,-36.19225598,38.02690124,76.17973547,-89.99823572,99.26135319,1
2.65,-128.7743871,13.17142418,115.6029629,-117.2485929,-79.0744425,-140.2392077,99.72812919,1
2.66,12.1600538,61.12227027,-73.28232407,216.5346768,65.49465561,28.20137327,99.8971029,1
2.67,103.8863509,-153.3941179,49.50776702,146.6430929,190.2376115,272.464054,100.5819255,1
2.68,-160.239344,169.247619,-9.008274999,153.5852412,83.41151797,541.5727474,101.5424206,1
2.69,214.1505842,-141.9471132,-72.20347096,-85.13781077,0.974931219,275.3795134,100.3265666,1
2.7,-101.3833378,55.58838753,45.79495031,-28.41072257,138.5381927,327.2643516,101.7893942,1
2.71,-14.63052467,62.16689631,-47.53637164,-48.82958027,220.8902177,216.8357015,102.6650363,1
2.72,107.6563185,-136.1630337,28.5067152,94.32438931,220.9014602,442.7912806,103.6602317,1
2.73,-222.469877,195.797146,26.67273099,-52.60568414,166.6689822,168.8637839,102.7684662,1
2.74,176.4579548,-169.3467457,-7.111209045,85.13604924,1.118227533,-81.94434375,104.2474113,1
2.75,-79.78102654,37.34437656,42.43664999,-59.33553663,128.3717028,449.8216547,103.3025165,1
2.76,14.94089962,45.37519086,-60.31609048,181.1172296,135.5483873,229.5308687,104.5223023,1
2.77,94.44704768,-154.207121,59.76007332,237.2402488,37.57139735,301.0180777,105.4835707,1
2.78,-177.1699151,224.6095559,-47.43964082,49.33961454,-167.6648743,192.2568246,106.7003413,1
2.79,178.3284735,-160.422073,-17.90640053,70.73465021,47.3920518,347.0638024,105.6739148,1
2.8,-101.1842737,22.23899907,78.94527461,-126.2014958,63.82148907,-214.9199961,106.2767033,1
2.81,24.23612649,61.2919156,-85.52804209,215.497596,-68.83024255,260.6714466,106.3310079,1
2.82,103.5196709,-167.2258727,63.70620179,239.6870952,-15.64103326,97.13245194,107.109924,1
2.83,-173.9168314,212.5773476,-38.66051625,118.2912862,-128.6587706,30.4574957,108.1568266,1
2.84,180.3830273,-163.0102214,-17.37280596,74.36564166,-41.46261755,-237.5079811,109.0902392,1
2.85,-123.68903,77.61079838,46.0782316,131.1522102,52.90650013,-38.98757215,108.4199882,1
2.86,6.31418681,109.1480448,-115.4622316,-137.5778402,-179.5804946,-91.87775561,108.3806458,1
2.87,124.1825302,-176.9418187,52.75928856,239.3794844,19.79919174,-92.00375659,108.6437988,1
2.88,-178.8790897,205.2913801,-26.41229036,172.2750167,-29.4487056,76.39066187,109.5631099,1
2.89,173.8791229,-145.1441219,-28.73500106,83.65448635,15.85320875,-299.1512661,110.4870582,1
2.9,-122.0951421,79.10748135,42.98766075,117.0466555,79.373046,58.25397334,109.9376681,1
2.91,-18.72124739,112.5764306,-93.85518322,-221.1751057,-47.5225081,-3.579761263,110.1277973,1
2.92,156.8064861,-193.5948379,36.78835184,-91.99089773,221.8833483,168.6723313,111.3150676,1
2.93,-233.073581,188.5539961,44.51958486,-89.37815511,150.191388,-164.2283433,110.5646799,1
2.94,192.6564016,-154.8180699,-37.8383317,8.153830764,84.75206403,128.3326207,111.7359555,1
2.95,-106.4246171,23.07704699,83.34757011,-138.0505241,30.69287849,-69.98040307,112.4975302,1
2.96,29.93820191,77.98375789,-107.9219598,77.12343653,-212.6706179,-218.9567495,112.842629,1
2.97,137.6753038,-176.8134574,39.13815365,-51.17398191,234.6822727,182.9032506,112.9304454,1
2.98,-214.3020873,171.155353,43.14673431,-21.02985353,173.5040429,-337.8139973,112.239523,1
2.99,203.1335571,-144.4403651,-58.69319197,-44.60621006,72.52367433,136.8784402,113.1449192,1
3,-105.1844403,29.66350663,75.52093367,-133.0777529,47.85720091,57.52435777,114.0999378,1
3.01,-14.44064873,111.2417188,-96.80107004,-183.6659611,-132.0743386,98.78239481,114.7372401,1
3.02,152.5944568,-186.9067224,34.31226564,69.07609801,230.0500776,-84.02949369,116.1986371,1
3.03,-157.3235204,197.4969049,-40.17338456,162.6195044,-64.03752377,382.3720993,117.4685504,1
3.04,173.9513851,-148.2210461,-25.73033893,35.25018653,77.50368806,432.9270255,116.5310799,1
3.05,-102.6420762,46.23746512,56.4046111,-51.88336417,131.5603152,-68.7622303,117.4540144,1
3.06,21.17192366,94.53894826,-115.7108719,-30.37386971,-224.1745842,-133.3661206,117.6756593,1
3.07,130.4912593,-175.4698845,44.97862523,92.99998295,221.4622964,40.6743329,117.7959017,1
3.08,-158.9213705,202.7365469,-43.81517644,143.7779953,-99.36697492,336.0997024,119.0967462,1
3.09,176.1287476,-149.2595868,-26.86916073,36.44319655,76.94992358,414.6247284,118.1057382,1
3.1,-102.0332159,43.78668457,58.24653129,-61.58490431,127.3078928,-85.1528782,119.0060811,1
3.11,24.68351123,91.30122933,-115.9847406,-4.713360917,-226.1738278,-168.0433995,119.2179967,1
3.12,133.4978223,-176.0656568,42.56783448,44.0547957,236.1222576,82.09465745,119.3134185,1
3.13,-155.1670805,185.6377103,-30.4706298,172.0811246,-30.56131878,475.1227141,120.5602997,1
3.14,167.8179142,-148.1425748,-19.67533942,43.61966761,73.1212822,480.4987291,119.7004265,1
3.15,-104.324561,50.85548267,53.46907834,-31.51210561,137.8658304,-47.7464183,120.6333401,1
3.16,14.43585653,100.7330059,-115.1688625,-75.3791683,-213.2950941,-89.60454682,120.8685098,1
3.17,126.7620509,-175.9526136,49.19056276,180.0735332,158.9593287,-27.28983892,121.0499999,1
3.18,-168.4245606,206.5615392,-38.13697867,155.2138619,-80.34030562,183.8504455,122.2065637,1
3.19,148.0741031,-114.9765952,-33.09750788,84.72565327,8.423834708,-485.9755176,121.5046795,1
