t,ia,ib,ic,isq,isd,vsd,vsq,ha,hb,hc,speed,angle,torque,output
0.85,-101.5196271,36.17295651,65.34667056,34.09886749,97.09378858,-90.77281732,108.4448968,0,0,1,-84.95541211,43.54626717,13.51839208,1
0.86,19.39681543,95.14608215,-114.5428976,-47.20009762,-113.1586349,-26.38325777,-224.6791932,1,0,1,-97.26850429,43.84378668,-31.09740559,1
0.87,124.1002535,-174.9866767,50.88642318,88.49282831,156.7676986,154.6636024,183.7762651,1,0,0,40.70273302,44.04397825,28.49238212,1
0.88,-165.7301224,213.857619,-48.12749652,-220.3672588,42.2312482,120.4152733,-126.6730816,1,0,1,220.4930448,45.32081431,-102.4521328,1
0.89,232.359997,-138.1577935,-94.20220346,172.7401106,-157.4676275,-85.12815033,-1.611004256,1,0,1,4.843948276,43.77030559,123.3605533,1
0.9,-97.97982646,26.50959094,71.47023552,87.69490956,50.82783769,-136.6438943,36.44785532,0,1,1,360.643704,44.9637618,39.82987549,1
0.91,5.718000996,44.02771132,-49.74571232,-3.001062467,54.35844755,131.6019383,184.0047445,0,1,0,365.3317149,46.32597364,-1.34981985,1
0.92,92.06872651,-171.8473881,79.77866157,-165.5792493,46.53370331,176.7673461,-162.6279524,1,1,0,261.9247891,47.58931311,-76.09127149,1
0.93,-182.4967197,212.194029,-29.69730932,-228.8715816,20.65570961,94.92464483,-146.7488312,1,0,1,-187.7456439,48.50888671,-112.5685819,1
0.94,188.3278316,-124.3577316,-63.97009999,107.8511481,158.2752583,4.072093268,85.04596034,1,0,0,-384.3614046,48.89208534,34.52234122,1
0.95,-142.9223527,32.82288526,110.0994675,39.96788181,-144.2911087,-6.955485157,-141.2502079,0,1,0,80.01921163,47.65978922,27.88540344,1
0.96,26.50281997,60.23046135,-86.73328132,-87.00899344,18.20114685,223.2619931,-36.48148291,0,0,1,125.1963357,48.17474649,-43.06118318,1
0.97,100.1422388,-162.155828,62.01358922,-41.52066021,158.2881717,235.2709803,48.39536498,1,0,0,201.1318982,48.92345132,-13.28978186,1
0.98,-177.3860347,226.3953672,-49.00933251,-231.105877,-57.77942352,54.44361839,-166.0776928,1,0,1,97.47903432,50.1440275,-136.2897732,1
0.99,225.1872139,-134.1815487,-91.00566527,192.437395,-119.5764023,-84.01749983,13.80061722,1,0,1,118.7757315,48.52812637,128.3271366,1
1,-99.15816055,45.68790327,53.47025728,10.39198383,98.71441546,-77.88087124,118.0447792,0,0,1,341.9887586,49.85788214,4.098852084,1
1.01,-11.1836482,56.71217104,-45.52852284,47.74458661,36.46799874,-13.6414929,225.8112615,0,1,0,256.2532704,50.86806296,22.54059832,1
1.02,97.3194641,-141.6453981,44.32593402,31.45840567,141.4563263,198.1851851,135.7099036,1,0,0,432.9746813,51.96565504,10.7299118,1
1.03,-232.0663341,187.037142,45.02919206,243.2968792,-37.19540231,-55.35542364,165.7760077,0,1,0,-129.7223331,50.92805186,137.2291382,1
1.04,187.041356,-157.7842592,-29.25709681,-5.527422599,201.1475253,39.22913995,75.56766433,1,1,0,88.47415228,52.14142462,-1.473543919,1
1.05,-111.6674194,16.03053859,95.63688085,120.4818871,8.131257675,-141.1157119,-9.292785165,0,1,1,-127.1644411,52.73613732,61.14120716,1
1.06,-58.16233386,108.8147284,-50.65239457,108.0926083,-13.2451078,-100.099965,202.8714203,1,1,0,-366.8106227,50.76855579,57.73765533,1
1.07,112.2300641,-157.0134009,44.78333673,-62.8614183,149.0570489,239.9217963,-11.49248453,1,1,0,-533.6363332,47.41533878,-20.84464534,1
1.08,-208.6343168,191.265725,17.36859183,79.9501755,217.2931627,141.011964,103.2547028,0,1,1,-384.1756584,48.10171774,19.70277198,1
1.09,205.1790783,-139.6256094,-65.55346891,200.3983957,61.38266171,-51.52839103,67.78069218,1,0,0,11.22554739,48.71762137,88.37858591,1
1.1,-110.1990544,25.02087206,85.17818235,112.4562071,26.52798033,-141.4086956,1.892304914,0,1,1,104.2531948,49.61432924,54.48650333,1
1.11,-26.35564461,110.9615303,-84.60588572,37.08943459,-109.8538359,-212.8973573,-76.49530342,1,0,0,168.8485661,50.40421304,24.28310512,1
1.12,150.8899623,-165.4433089,14.55334662,179.5893029,36.2637791,11.76388634,239.908642,1,0,1,-332.072293,50.16451516,84.83130662,1
1.13,-175.9698045,208.9003539,-32.93054935,-88.94916189,206.2704066,173.993156,16.50119167,0,0,1,339.1490449,51.37768104,-23.14408561,1
1.14,202.7691324,-128.9247114,-73.84442104,198.3282419,-52.84419557,-77.98183592,34.17938825,1,0,1,291.2036624,50.16149174,115.7383241,1
1.15,-103.042397,52.86922549,50.17317147,-18.36139324,101.4052154,-49.76284665,132.3769583,0,0,1,240.4582399,51.48458564,-7.180521957,1
1.16,-27.22013729,82.28033789,-55.0602006,80.78229152,-22.41945036,-168.4404389,151.012035,1,1,0,190.0055145,52.24396841,44.07477577,1
1.17,129.2194395,-199.4951702,70.27573067,-108.0999661,-171.0872308,-132.0191368,-200.6626349,0,1,1,-112.9494686,52.65394072,-79.0358702,1
1.18,-188.8314171,206.7712723,-17.93985523,-220.7026015,61.47652173,113.2070243,-133.1543363,1,0,1,-300.6748893,53.18866361,-97.30718131,1
1.19,191.0250852,-124.7925876,-66.23249759,127.9661739,145.8023876,-5.65548591,84.95535765,1,0,0,-379.6606541,53.57589518,42.95294936,1
1.2,-105.8293961,68.71964414,37.10975198,-99.21378298,41.10411307,65.76391173,125.2002712,1,0,1,349.2486338,53.26619033,-46.26557634,1
1.21,-6.092728171,57.29391742,-51.20118925,38.62112717,49.69164178,24.20496796,224.9242888,0,1,0,153.0894878,54.05154037,17.59597212,1
1.22,108.2702371,-138.4034893,30.13325216,122.036426,79.35846558,70.37064635,229.6573919,1,0,1,414.4351067,54.93898833,51.08208467,1
1.23,-229.1599353,195.9555117,33.20442357,243.206419,-46.84249442,-69.72495621,160.2633399,0,1,0,93.24505217,54.04762227,140.1062159,1
1.24,178.1967467,-167.8577289,-10.33901785,-167.8827881,108.8125212,83.12962837,18.40821013,0,1,0,-10.53233289,55.50152778,-64.1013375,1
1.25,-97.56081068,44.67654759,52.88426309,-95.18062252,21.93664535,108.0206374,91.27728033,1,0,1,-246.7056035,56.50417164,-46.66164026,1
1.26,-62.86138246,121.9000661,-59.03868369,107.2298532,-58.01944254,-170.5715639,148.6006654,1,1,0,-317.7181243,53.81120833,63.26864418,1
1.27,177.1376212,-219.8976692,42.76004803,126.4230192,-195.9370201,-228.1648596,75.06891764,0,0,1,101.4066519,51.40982753,96.35322836,1
1.28,-239.2220243,198.9890219,40.23300248,221.8280058,-128.1431647,-115.3344883,131.3158918,0,1,0,-271.9799245,50.82844709,150.2979392,1
1.29,207.0748462,-141.6295417,-65.44530452,206.3497415,47.27002694,-56.51643751,63.6811558,1,0,0,192.1262783,51.84025166,94.63756422,1
1.3,-103.3092189,35.35124395,67.95797495,65.55975021,82.03117394,-120.3288728,74.30317868,0,0,1,108.6170589,52.89087376,27.2233647,1
1.31,-28.07340158,106.5105327,-78.43713111,56.03551284,-95.13157534,-224.8443131,-24.93694112,1,0,0,168.0529663,53.60442692,35.65787392,1
1.32,147.5750918,-162.502575,14.92748319,168.059448,63.46840284,49.40673947,235.0606722,1,0,1,-299.9409499,53.34565178,73.67918347,1
1.33,-166.7477994,204.1980049,-37.45020552,-124.9539364,177.921223,174.1489149,-14.7669595,0,0,1,379.3144909,54.5640607,-36.93317401,1
1.34,175.8672833,-137.7439185,-38.12336476,109.0644297,149.4735308,-9.971834337,84.55743512,1,0,0,427.210685,53.5631663,36.10872786,1
1.35,-103.9069088,51.50613126,52.40077755,-21.61391985,101.6353825,-43.01895971,134.7195944,0,0,1,59.17878977,54.63880005,-8.446266908,1
1.36,-17.35475775,111.3017571,-93.94699936,43.96802576,-111.4017549,-210.2081563,-83.60231583,1,0,0,68.97463277,55.10820418,28.8715773,1
1.37,111.0968345,-212.7528777,101.6560431,-129.279219,-169.0573276,-82.18936179,-225.6977057,0,1,0,-243.1521076,55.73736106,-94.19329723,1
1.38,-190.6922393,210.3037399,-19.61150064,-230.2143638,31.38815234,94.98572984,-146.7093002,1,0,1,-294.5061053,56.36276426,-110.1455066,1
1.39,184.2568101,-128.5949372,-55.66187292,14.04364091,188.4845498,43.04304142,73.46219367,1,1,0,-413.2960965,56.86660657,3.965801758,1
1.4,-115.3278688,70.06486167,45.26300708,-112.073303,30.74306532,86.25362602,112.0727978,1,0,1,-26.14336017,56.45085363,-53.71142795,1
1.41,4.469493373,109.2213562,-113.6908496,3.263850485,-128.7346398,-138.9808503,-178.4968891,1,0,1,-70.59810868,56.54632612,2.213807217,1
1.42,122.0635401,-176.821752,54.75821186,-75.74320022,164.4350996,239.851333,-12.8795812,1,1,0,-94.11158138,56.84156231,-23.66255414,1
1.43,-180.7461194,205.3231499,-24.57703046,-126.0359209,185.4781315,173.2426228,-23.08465526,0,0,1,54.81814323,57.71762271,-36.06433331,1
1.44,175.7914104,-142.215186,-33.57622443,-118.6852151,144.0506196,78.57654262,32.78908756,1,1,0,-305.5443849,58.59877103,-40.09718593,1
1.45,-121.8005517,80.35164623,41.44890544,-123.4519399,-9.973331697,114.6591901,82.78448004,1,0,1,134.75443,58.09402826,-65.43776459,1
1.46,-27.71403013,99.3939816,-71.67995147,87.79298791,-53.06495013,-208.2929216,88.26593336,1,1,0,32.63555109,58.44463463,51.2575021,1
1.47,125.952707,-151.9119629,25.9592559,53.42792995,153.4783291,202.719238,128.8388764,1,0,0,-366.3457809,58.25740892,17.42172839,1
1.48,-186.040924,210.3461874,-24.30526342,-6.995406165,230.0349049,158.8659308,72.85275343,0,1,1,230.269259,59.14780997,-1.612696024,1
1.49,187.1340835,-180.8795457,-6.254537776,-189.73864,-95.82820477,59.16365919,-61.22955777,0,1,0,-67.15187294,60.46903659,-120.9040418,1
1.5,-133.7136448,87.06265804,46.65098674,-114.2196108,-73.33203288,140.3073371,17.71584503,1,0,0,157.8735073,59.78976013,-69.57554832,1
1.51,-24.86296205,87.47862081,-62.61565876,89.22375585,-12.9119787,-156.5327799,163.322702,1,1,0,21.36964818,60.11688204,47.62176544,1
1.52,102.7997813,-150.6194593,47.819678,-129.2239883,83.63603468,196.9105384,-137.5528458,1,1,0,-349.852105,60.12218218,-53.40080892,1
1.53,-203.3596496,205.9863836,-2.626734049,128.2426428,198.5332448,103.1928948,141.0572015,0,1,1,-8.392283867,60.59129869,34.60634262,1
1.54,182.2319645,-151.3339933,-30.89797124,-63.42582252,184.4467378,60.82440719,59.58010409,1,1,0,-131.5330842,61.64542785,-18.23051406,1
1.55,-109.0806596,-1.129278279,110.2099379,124.9901045,-20.20406984,-139.8049053,-21.32107991,0,1,1,-295.1736881,62.13951964,67.84896326,1
1.56,-24.5778549,84.39957257,-59.82171767,72.77173973,47.34559149,-8.151766353,226.0760157,0,1,0,-131.1257368,61.86971117,33.36822244,1
1.57,93.11326803,-160.998645,67.885377,-161.3492885,-9.955883888,102.8488226,-217.0637354,0,1,0,-320.8960389,61.82261773,-85.52237446,1
1.58,-208.8471886,200.8679423,7.979246318,140.0635969,190.791387,101.0792828,142.5794033,0,1,1,-158.2619952,62.15836917,39.14950498,1
1.59,187.3626233,-149.4355407,-37.92708261,31.13309903,195.6532515,28.41616948,80.26156382,1,1,0,-70.23927216,63.1023595,8.513182236,1
1.6,-127.4228315,15.16694549,112.255886,125.6747249,-59.87093584,-120.2867071,-74.3714198,0,1,0,-100.374785,63.60971201,74.44203184,1
1.61,24.40305836,56.72024695,-81.12330531,-81.46968387,17.08258864,223.0863536,-37.54057791,0,0,1,301.5268575,63.88389616,-40.43347982,1
1.62,102.0736926,-168.5250863,66.4513937,-111.0560133,128.4143657,233.3041639,-57.12891238,1,1,0,95.84859685,64.74216816,-39.68685161,1
1.63,-175.9245025,210.6458832,-34.7213807,-215.5166478,67.60451042,126.9304003,-120.1440017,1,0,1,-14.43124784,65.72797133,-93.37249519,1
1.64,175.4374437,-138.7982547,-36.63918895,-127.6183667,134.0547427,81.20681044,25.59006159,1,1,0,-351.7956623,66.4752649,-44.70722552,1
1.65,-116.9710703,72.5581439,44.41292641,-117.6285332,10.47905301,103.4294761,96.44865722,1,0,1,-38.63324535,65.91672367,-59.34855209,1
1.66,7.828748584,107.710641,-115.5393895,-2.896476842,-129.0985093,-125.4547142,-188.2496503,1,0,1,-90.47492538,65.95267172,-1.965940034,1
1.67,125.1182539,-176.9308964,51.81264249,-22.78833949,180.4895322,233.6538338,55.68151829,1,0,0,-80.90092018,66.19444254,-6.662605483,1
1.68,-176.6307832,205.5265157,-28.89573243,-146.8655174,167.1732141,169.9277095,-40.8715206,0,0,1,97.62664407,67.16829301,-45.37965734,1
1.69,173.4224259,-151.2266288,-22.19579705,-178.4839865,61.38775292,84.78294123,-7.826250036,0,1,0,-277.2634622,68.1453913,-78.71288098,1
1.7,-121.7010279,77.60470779,44.09632012,-122.2372703,-15.60322513,120.2474559,74.43486656,1,0,1,-1.026960999,67.53657094,-65.6527608,1
1.71,-3.447204005,112.6700166,-109.2228126,25.23536302,-125.6471337,-176.6483635,-141.3229346,1,0,0,-50.39005019,67.60051901,17.0194259,1
1.72,113.6089704,-186.0493173,72.4403469,-184.0663112,36.04016396,147.3863614,-189.6623474,1,1,0,-68.08342455,68.05126904,-86.9974465,1
1.73,-191.9959898,203.9606872,-11.96469746,-58.00885018,221.4468122,172.7942841,26.2305746,0,0,1,-82.8120144,68.64241644,-13.99488909,1
1.74,186.929432,-140.6833164,-46.24611559,39.8850276,190.5901154,28.3094988,80.29925025,1,1,0,-237.4586171,69.38521262,11.15837636,1
1.75,-129.612486,5.90305505,123.709431,121.2551812,-81.99202182,-113.8619798,-83.87758676,0,1,0,-236.1086772,69.87260903,75.17166981,1
1.76,-28.92073806,91.92054737,-62.9998093,92.55275662,16.44694404,-90.43688755,207.3595562,1,1,0,-120.5104536,69.62988714,46.00743979,1
1.77,107.8671613,-146.9083772,39.04121598,-72.5879159,133.7612401,236.8541001,-39.93345473,1,1,0,-385.750489,69.4362784,-25.45556387,1
1.78,-201.2497651,207.9723583,-6.722593119,123.1884835,201.7193749,104.3105586,140.2327173,0,1,1,66.0570376,70.01806331,32.75264199,1
1.79,179.0187867,-152.5350966,-26.48369004,-107.7906932,160.3908086,73.19615758,43.49390565,1,1,0,-160.0678294,71.129934,-34.21840033,1
1.8,-105.3801706,50.25469108,55.12547956,-105.3115734,-4.728749694,127.2162652,61.77395785,1,0,0,-213.5682492,72.27451897,-55.13287071,1
1.81,-44.98086999,135.5919282,-90.61105817,95.63579106,-99.66445943,-221.8647977,44.19081022,1,1,0,-194.8853112,72.53074839,61.39829697,1
1.82,154.7281917,-175.316359,20.58816732,132.2882497,138.684871,141.6345653,193.9953491,1,0,0,-181.5151149,70.73027805,45.57876301,1
1.83,-163.3315204,202.8014701,-39.46994964,-155.2364629,148.8085115,168.5633652,-46.17682907,0,0,1,311.2259383,71.88851805,-51.52406523,1
1.84,189.3932633,-128.1763875,-61.21687577,190.0273467,35.41103063,-58.58752036,61.78106322,1,0,1,358.6254076,70.68155452,89.96408308,1
1.85,-103.6582824,51.61125319,52.04702916,-13.48801923,102.7773133,-53.8559509,130.7651963,0,0,1,168.4519673,71.89716115,-5.251613067,1
1.86,-29.29761763,97.17297464,-67.875357,78.20938212,-61.82200422,-216.098047,66.92122438,1,1,0,150.3031547,72.55667529,46.51689619,1
1.87,125.6938216,-152.8538853,27.16006369,19.47349468,161.9302125,224.9914777,84.10339177,1,0,0,-336.8622883,72.44668283,6.144493097,1
1.88,-184.9361161,209.4417562,-24.50564009,-13.25694227,228.6250539,160.7140802,68.67963353,0,1,1,212.6939738,73.29150561,-3.079533769,1
1.89,181.4263979,-174.0361085,-7.390289402,-197.1019258,-57.64817154,68.9991611,-49.88499856,0,1,0,-130.6256568,74.56206019,-116.2043808,1
1.9,-131.1624233,84.67421769,46.48820564,-118.4941064,-60.40517533,138.0529543,30.68194619,1,0,0,88.65343649,73.90365376,-70.26767565,1
1.91,-25.45893404,106.7065768,-81.24764277,82.8001426,-74.61829486,-223.0415075,37.80611205,1,1,0,-1.238214333,74.09436988,50.56965982,1
1.92,126.2365752,-153.4832407,27.24666548,77.11155545,144.4896096,179.2921324,159.8401601,1,0,0,-418.0351678,73.92488452,26.00949379,1
1.93,-195.9759179,210.9634898,-14.98757188,82.87668169,220.3542076,124.4940693,122.6667614,0,1,1,183.2261632,74.76876351,20.10737053,1
1.94,173.0779044,-158.1782086,-14.89969587,-180.9188071,63.77504985,85.059902,-3.769666425,0,1,0,-203.9974941,75.98743304,-79.24763671,1
1.95,-123.3843484,82.87766104,40.50668736,-123.1102436,-25.80694632,123.2383055,69.37088775,1,0,0,178.032582,75.40094999,-67.68934442,1
1.96,-25.68156139,87.10647927,-61.42491788,88.00509163,-16.38612487,-161.1709426,158.7474203,1,1,0,46.71708719,75.81764525,47.35288943,1
1.97,101.4200807,-152.9346267,51.51454604,-142.7027276,62.08960508,175.3741232,-164.1294077,1,1,0,-337.8103708,75.86577887,-62.80806155,1
1.98,-204.2713238,205.1954927,-0.924168928,129.8970342,197.5229249,103.0528379,141.159556,0,1,1,-37.52520998,76.29901382,35.21656545,1
1.99,183.3498751,-150.9735606,-32.37631446,-45.7124733,190.3049712,55.32948708,64.71510776,1,1,0,-120.7581929,77.33130119,-12.8049504,1
2,-119.7354544,3.387464854,116.3479895,126.5697457,-50.69554774,-129.9352823,-55.82850897,0,1,1,-245.6982334,77.78386426,73.52285193,1
2.01,-20.4202009,80.7797212,-60.3595203,65.60884764,52.46483469,4.571565791,226.1767383,0,1,0,-109.9564938,77.59173735,29.66463935,1
2.02,102.2196236,-183.3141341,81.09451052,-144.4771878,-113.4864343,-33.02735371,-237.915404,0,1,0,-227.0016413,77.67568652,-95.24674065,1
2.03,-205.8699351,196.7710623,9.098872833,45.15582297,228.2184599,152.4665295,85.43924758,0,1,1,-308.0976971,77.97716298,10.51242741,1
2.04,198.5767602,-140.3176304,-58.2591298,170.9643428,111.5726476,-32.97972326,78.49672074,1,0,0,-57.92606909,78.62581736,64.68903254,1
2.05,-117.5822155,20.91286443,96.66935112,124.6947839,-13.77691488,-136.0103196,-38.74523133,0,1,1,66.05313566,79.38673452,66.68846498,1
2.06,5.697057144,101.2508061,-106.9478633,-34.28097759,-115.3523574,-74.31127545,-213.669489,1,0,1,7.561510431,80.02655472,-22.67960031,1
2.07,120.8873842,-175.5577618,54.67037759,-26.91424208,177.6449135,233.8961173,54.6548429,1,0,0,-53.40689159,80.33270741,-7.964439584,1
2.08,-175.575479,206.164917,-30.58943802,-164.6085614,149.7163269,164.7530907,-58.32946722,0,0,1,87.49697703,81.33151782,-54.44823625,1
2.09,173.7270704,-151.3993968,-22.32767365,-180.2774018,56.87111144,84.54878054,-10.0449501,0,1,0,-280.8812677,82.28910921,-80.5199736,1
2.1,-121.0015239,76.65814839,44.34337554,-121.6575747,-13.7435373,119.5117502,75.61045941,1,0,1,-17.8201982,81.67128629,-65.05905659,1
2.11,1.391187853,111.0609841,-112.452172,13.74694637,-128.3186159,-156.9737935,-162.8988776,1,0,0,-67.68891374,81.70539502,9.317152812,1
2.12,118.9534177,-177.8804552,58.92703758,-125.4250618,130.8092721,224.5894745,-85.17108354,1,1,0,-102.5447568,82.05151039,-44.4468827,1
2.13,-185.0400818,205.0439189,-20.00383712,-98.60772524,203.4662443,174.7680918,-1.421876332,0,0,1,12.31727366,82.81928032,-26.00227804,1
2.14,180.2462547,-140.6043847,-39.64186997,-59.04674078,180.0000125,63.01589385,57.25726536,1,1,0,-291.9303384,83.64595369,-17.29951319,1
2.15,-95.54360833,58.88736493,36.6562434,-73.8627179,61.94853442,30.27727059,138.1422705,1,0,1,400.0354148,83.04434664,-32.52236251,1
2.16,2.957574641,50.81790653,-53.77548117,10.27524394,59.57985281,98.64625401,203.5822505,0,1,0,175.4961034,83.98267357,4.554649262,1
2.17,98.41490491,-143.6935816,45.27867668,56.77314871,135.5205073,170.6395094,169.0464532,1,0,0,388.4198173,84.90730743,19.7848977,1
2.18,-215.4720671,170.9620025,44.51006453,224.1147358,39.12579423,2.655225365,174.753705,0,1,0,-330.8859662,83.9991419,105.0629731,1
2.19,199.4075069,-146.5107513,-52.89675559,170.5976063,116.5375645,-33.71497501,78.18374367,1,0,0,116.3222255,84.90665634,63.4932081,1
2.2,-106.3655459,27.01628331,79.34926258,96.92018472,53.22612816,-136.8345991,35.72523609,0,1,1,24.14257189,85.80314514,43.72978567,1
2.21,2.39034558,104.9578204,-107.348166,-17.40457658,-121.3565206,-110.2371701,-197.5464059,1,0,1,16.6153645,86.35331192,-11.64493118,1
2.22,117.1159877,-176.903255,59.78726734,-114.5550039,138.8072048,230.8028539,-66.51757798,1,1,0,-81.97509783,86.74343012,-39.45143839,1
2.23,-183.1411632,205.1916721,-22.0505088,-121.3673886,189.7989609,173.5926266,-20.28565083,0,0,1,14.46179316,87.55871794,-34.07400319,1
2.24,179.5478051,-139.8444159,-39.70338913,-67.27934625,176.2204461,65.74405371,54.10283464,1,1,0,-305.6211742,88.37058949,-20.02885169,1
2.25,-111.2509539,74.66987619,36.5810777,-111.9414512,18.15135735,90.16117544,108.9539464,1,0,1,301.7418644,87.87561878,-55.40733613,1
2.26,-12.22034259,63.79174572,-51.57140313,56.34174824,37.56544798,-29.40502656,224.303724,0,1,0,127.4663306,88.5496714,26.52221997,1
2.27,129.2672798,-144.1322336,14.8649538,157.3103362,-19.75321801,-68.58004437,230.1984428,1,0,1,385.9392767,89.34978824,85.30499316,1
2.28,-223.0141434,198.2173608,24.79678267,238.475149,-53.75695708,-79.87844907,155.4520538,0,1,0,229.021635,88.58906686,139.4384902,1
2.29,177.6091502,-173.2333865,-4.375763685,-197.5297287,45.07011659,84.69463275,-8.730206043,0,1,0,-81.57129815,90.13920674,-91.13478368,1
2.3,-96.9755461,65.07214627,31.90339983,-90.25686588,40.30727747,59.24018301,128.4157339,1,0,1,393.0674389,89.38164725,-42.17852427,1
2.31,3.052942529,51.73891263,-54.79185516,10.18511183,60.73317696,99.4530975,203.1893146,0,1,0,155.4681891,90.26685064,4.500036984,1
2.32,100.0465184,-142.9708871,42.92436865,74.48545108,126.4129693,149.2931284,188.1651067,1,0,0,387.9356289,91.16064904,26.80408224,1
2.33,-224.7471622,177.8745261,46.87263606,236.9024476,-10.44105487,-34.65874121,171.3028876,0,1,0,-248.708016,90.2286216,125.7123872,1
2.34,193.8537369,-151.6433041,-42.21043282,112.8307112,169.8244771,-6.163248686,84.92003108,1,0,0,106.5813897,91.27351251,34.48998489,1
2.35,-107.5884057,23.25489662,84.33350908,105.4829622,41.13565389,-139.5014087,23.22406003,0,1,1,-39.82515899,92.06372634,49.18488085,1
2.36,26.80484212,79.80110771,-106.6059498,-70.56763189,-85.56424053,58.77071729,-218.4555309,1,0,1,-163.6449101,92.44354857,-44.06272377,1
2.37,131.8229791,-173.5864245,41.76344537,174.011036,50.55669413,-4.9347475,240.1461926,1,0,1,159.9261483,92.55863057,79.09240888,1
2.38,-166.666919,164.8670647,1.799854243,-110.0244197,156.6401205,168.5727716,-46.14247866,0,0,1,-495.0882995,92.30881935,-35.44251065,1
2.39,187.1375238,-172.5751568,-14.56236699,-164.4641069,127.6506598,81.71877044,23.90480855,1,1,0,189.8598872,91.61317779,-58.92945924,1
2.4,-94.7496812,7.889807939,86.85987326,92.70718338,49.61489,-129.3434743,57.18623649,0,1,1,-307.3827312,92.12655667,42.24672069,1
2.41,-4.519309379,69.36991328,-64.8506039,-11.93979793,76.70015945,174.8787986,143.5068708,0,1,1,-82.10949953,91.94475576,-5.037379265,1
2.42,126.1158136,-153.7253911,27.60957751,163.496365,-11.61582331,-73.48299226,228.6805531,1,0,1,323.5694183,92.48603879,86.99912127,1
2.43,-234.6946386,199.5350676,35.15957099,234.3846777,-95.66520198,-99.07970232,143.9761099,0,1,0,70.15169811,91.69864015,149.3054239,1
2.44,180.2675693,-167.1795881,-13.08798128,-148.2218522,135.7991906,79.34790687,30.87566987,1,1,0,50.61737676,93.16234794,-51.60234249,1
2.45,-94.48733054,3.577616201,90.90971434,98.40623324,42.26543915,-131.7348454,51.43860904,0,1,1,-322.337066,93.6863473,45.74637449,1
2.46,-10.59561498,72.69993269,-62.1043177,11.15484357,77.75108893,139.3692293,178.1938105,0,1,0,-107.332542,93.46058422,4.691578188,1
2.47,147.8380034,-173.9262362,26.08823284,137.2724922,-127.8577364,-196.7889189,137.7267836,0,0,1,254.1860958,93.89452411,92.95907236,1
2.48,-245.6678024,215.7194273,29.94837509,201.9186317,-176.3098501,-143.2131056,100.1794093,1,1,0,37.52703328,93.18002228,148.9462262,1
2.49,188.1941435,-162.2023035,-25.99183997,-43.29021503,199.3173927,51.33061548,67.93059126,1,1,0,147.9791111,94.59499184,-11.6395221,1
2.5,-107.3728071,16.5545995,90.81820762,112.4352906,26.93670937,-140.8302191,12.91701888,0,1,1,-160.8073873,95.18694361,54.41901644,1
2.51,-33.73455938,63.68221069,-29.9476513,61.00265211,18.40871039,-11.05034874,225.9528844,0,1,0,445.4618073,94.85322789,30.17471355,1
2.52,96.20351372,-151.7277498,55.52423609,-78.5900563,131.8958465,239.0770066,-23.16744368,1,1,0,456.6668889,96.12220933,-27.74338885,1
2.53,-232.39836,187.7536722,44.64468781,245.3921661,-24.86784512,-47.21464172,168.2756229,0,1,0,-123.031917,94.92253152,134.6356562,1
2.54,185.8138408,-158.1772047,-27.63663609,-22.06734062,199.2990114,44.7924793,72.40877787,1,1,0,80.68978943,96.14251098,-5.933793889,1
2.55,-112.7129543,14.71704175,97.99591252,122.5374258,0.761210877,-140.5005176,-16.11224872,0,1,1,-140.2459232,96.70632911,63.31141287,1
2.56,-42.88001065,72.20753147,-29.32752082,72.55525644,-3.299347042,-69.82218725,215.1782478,0,1,0,432.0796788,96.35779928,37.85480428,1
2.57,111.6054418,-137.4919716,25.88652982,97.00627551,109.284348,134.8357535,198.7809475,1,0,0,495.1639788,97.42516165,36.9820064,1
2.58,-204.2680137,195.1578709,9.11014277,218.8807635,73.17480342,1.320794537,174.768885,0,1,0,313.0897976,96.56360359,93.30839786,1
2.59,184.0493397,-184.6826382,0.633298403,-197.2702746,-80.03705595,65.78013928,-54.05895476,0,1,0,-54.62909937,98.13948456,-121.8156267,1
2.6,-131.5428982,86.77836006,44.76453813,-116.6834319,-65.3979958,138.7382743,27.41698834,1,0,0,173.860354,97.47149626,-69.92099455,1
2.61,-23.77792768,84.26475091,-60.48682323,86.7605731,-4.725696138,-141.733792,176.3188826,1,1,0,30.70878784,97.83776629,45.42069297,1
2.62,98.04031196,-160.0325903,61.9922783,-161.2799153,5.689677529,115.2137704,-210.7613168,0,1,0,-312.3705827,97.93648633,-82.33650665,1
2.63,-206.8163339,202.5700784,4.246255483,133.3892136,195.1693963,103.6248943,140.7401468,0,1,1,-117.6793469,98.29117704,36.55512635,1
2.64,186.0858764,-149.8936205,-36.19225598,5.310867034,197.2538505,38.02690124,76.17973547,1,1,0,-89.99823572,99.26135319,1.441619957,1
2.65,-128.7743871,13.17142418,115.6029629,124.3396561,-67.96984185,-117.2485929,-79.0744425,0,1,0,-140.2392077,99.72812919,74.90797357,1
2.66,12.1600538,61.12227027,-73.28232407,-54.2018717,56.84677363,216.5346768,65.49465561,0,1,1,28.20137327,99.8971029,-24.21063332,1
2.67,103.8863509,-153.3941179,49.50776702,78.02133573,135.7501505,146.6430929,190.2376115,1,0,0,272.464054,100.5819255,27.16732653,1
2.68,-160.239344,169.247619,-9.008274999,18.18772266,189.5720849,153.5852412,83.41151797,0,1,1,541.5727474,101.5424206,5.111369143,1
