t,ia,ib,ic,isq,isd,vsd,vsq,ha,hb,hc,speed,angle,torque,output
4.87,44.85177441,-134.28119,89.42941554,-79.20478288,111.4469786,110.3833436,-50.42383984,1,0,0,173.423131,-1.332771668,-29.9817168,5
4.88,-84.78938677,133.5079382,-48.71855141,126.3967937,47.76946545,16.7543425,29.52997187,0,1,0,165.6864602,-2.488974068,57.89020007,5
4.89,40.24796248,-61.76910766,21.52114517,24.7964712,57.59735733,-64.62119809,-15.3522856,1,0,0,-186.3380657,-1.498208982,11.05274183,5
4.9,35.83366909,-10.5240071,-25.30966198,3.206757399,-36.69659944,-28.45190291,138.5297413,0,0,1,100.2552013,-1.883237677,1.806742776,5
4.91,-36.93169056,70.41376373,-33.48207317,-33.06143999,62.20133382,141.1935248,-80.24767842,0,1,1,-256.989563,-2.096088776,-14.54679342,5
4.92,44.85141768,-134.2791176,89.42769996,-79.19035964,111.4545499,110.389156,-50.4111139,1,0,0,173.4258177,-1.33280049,-29.97550885,5
4.93,-84.79187566,133.5087409,-48.71686529,126.4030329,47.75624899,16.75165202,29.5314982,0,1,0,165.6824767,-2.488996845,57.89514255,5
4.94,40.2519535,-61.77067665,21.51872315,24.80782589,57.59484562,-64.61922783,-15.36057648,1,0,0,-186.3330006,-1.498241057,11.05788082,5
4.95,35.83448627,-10.52617659,-25.30830968,3.206081947,-36.6969835,-28.46270959,138.5275213,0,0,1,100.2532669,-1.883257179,1.806363751,5
4.96,-36.93301061,70.41348732,-33.4804767,-33.0548476,62.20457842,141.1999643,-80.23634725,0,1,1,-256.9964697,-2.096108839,-14.54375897,5
4.97,44.85177441,-134.28119,89.42941554,-79.20478288,111.4469786,110.3833436,-50.42383984,1,0,0,173.423131,-1.332771668,-29.9817168,5
4.98,-84.78938677,133.5079382,-48.71855141,126.3967937,47.76946545,16.7543425,29.52997187,0,1,0,165.6864602,-2.488974068,57.89020007,5
4.99,40.24796248,-61.76910766,21.52114517,24.7964712,57.59735733,-64.62119809,-15.3522856,1,0,0,-186.3380657,-1.498208982,11.05274183,5
5,35.83366909,-10.5240071,-25.30966198,3.206757399,-36.69659944,-28.45190291,138.5297413,0,0,1,100.2552013,-1.883237677,1.806742776,5
5.01,-36.93169056,70.41376373,-33.48207317,-33.06143999,62.20133382,141.1935248,-80.24767842,0,1,1,-256.989563,-2.096088776,-14.54679342,5
5.02,44.85141768,-134.2791176,89.42769996,-79.19035964,111.4545499,110.389156,-50.4111139,1,0,0,173.4258177,-1.33280049,-29.97550885,5
5.03,-84.79187566,133.5087409,-48.71686529,126.4030329,47.75624899,16.75165202,29.5314982,0,1,0,165.6824767,-2.488996845,57.89514255,5
5.04,40.2519535,-61.77067665,21.51872315,24.80782589,57.59484562,-64.61922783,-15.36057648,1,0,0,-186.3330006,-1.498241057,11.05788082,5
5.05,35.83448627,-10.52617659,-25.30830968,3.206081947,-36.6969835,-28.46270959,138.5275213,0,0,1,100.2532669,-1.883257179,1.806363751,5
5.06,-36.93301061,70.41348731,-33.4804767,-33.0548476,62.20457842,141.1999643,-80.23634725,0,1,1,-256.9964697,-2.096108839,-14.54375897,5
5.07,44.85177441,-134.28119,89.42941554,-79.20478288,111.4469786,110.3833436,-50.42383984,1,0,0,173.423131,-1.332771668,-29.9817168,5
5.08,-84.78938677,133.5079382,-48.71855141,126.3967937,47.76946545,16.7543425,29.52997187,0,1,0,165.6864602,-2.488974068,57.89020007,5
5.09,40.24796248,-61.76910766,21.52114517,24.7964712,57.59735733,-64.62119809,-15.3522856,1,0,0,-186.3380657,-1.498208982,11.05274183,5
5.1,35.83366909,-10.5240071,-25.30966198,3.206757399,-36.69659944,-28.45190291,138.5297413,0,0,1,100.2552013,-1.883237677,1.806742776,5
5.11,-36.93169056,70.41376373,-33.48207317,-33.06143999,62.20133382,141.1935248,-80.24767842,0,1,1,-256.989563,-2.096088776,-14.54679342,5
5.12,44.85141768,-134.2791176,89.42769996,-79.19035964,111.4545499,110.389156,-50.4111139,1,0,0,173.4258177,-1.33280049,-29.97550885,5
5.13,-84.79187566,133.5087409,-48.71686529,126.4030329,47.75624899,16.75165202,29.5314982,0,1,0,165.6824767,-2.488996845,57.89514255,5
5.14,40.2519535,-61.77067665,21.51872315,24.80782589,57.59484562,-64.61922783,-15.36057648,1,0,0,-186.3330006,-1.498241057,11.05788082,5
5.15,35.83448627,-10.52617659,-25.30830968,3.206081947,-36.6969835,-28.46270959,138.5275213,0,0,1,100.2532669,-1.883257179,1.806363751,5
5.16,-36.93301061,70.41348731,-33.4804767,-33.0548476,62.20457841,141.1999643,-80.23634725,0,1,1,-256.9964697,-2.096108839,-14.54375897,5
5.17,44.85177441,-134.28119,89.42941554,-79.20478288,111.4469786,110.3833436,-50.42383984,1,0,0,173.423131,-1.332771668,-29.9817168,5
5.18,-84.78938677,133.5079382,-48.71855141,126.3967937,47.76946545,16.7543425,29.52997187,0,1,0,165.6864602,-2.488974068,57.89020007,5
5.19,40.24796248,-61.76910766,21.52114517,24.7964712,57.59735733,-64.62119809,-15.3522856,1,0,0,-186.3380657,-1.498208982,11.05274183,5
5.2,35.83366909,-10.5240071,-25.30966198,3.206757399,-36.69659944,-28.45190291,138.5297413,0,0,1,100.2552013,-1.883237677,1.806742776,5
5.21,-36.93169056,70.41376373,-33.48207317,-33.06143999,62.20133382,141.1935248,-80.24767842,0,1,1,-256.989563,-2.096088776,-14.54679342,5
5.22,44.85141768,-134.2791176,89.42769995,-79.19035963,111.4545499,110.389156,-50.4111139,1,0,0,173.4258177,-1.33280049,-29.97550885,5
5.23,-84.79187566,133.5087409,-48.71686529,126.4030329,47.75624899,16.75165202,29.5314982,0,1,0,165.6824767,-2.488996845,57.89514255,5
5.24,40.2519535,-61.77067665,21.51872315,24.80782589,57.59484562,-64.61922783,-15.36057648,1,0,0,-186.3330006,-1.498241057,11.05788082,5
5.25,35.83448627,-10.52617659,-25.30830968,3.206081947,-36.6969835,-28.46270959,138.5275213,0,0,1,100.2532669,-1.883257179,1.806363751,5
5.26,-36.93301061,70.41348731,-33.4804767,-33.0548476,62.20457842,141.1999643,-80.23634725,0,1,1,-256.9964697,-2.096108839,-14.54375897,5
5.27,44.85177441,-134.28119,89.42941554,-79.20478288,111.4469786,110.3833436,-50.42383984,1,0,0,173.423131,-1.332771668,-29.9817168,5
5.28,-84.78938677,133.5079382,-48.71855141,126.3967937,47.76946545,16.7543425,29.52997187,0,1,0,165.6864602,-2.488974068,57.89020007,5
5.29,40.24796248,-61.76910766,21.52114517,24.7964712,57.59735733,-64.62119809,-15.3522856,1,0,0,-186.3380657,-1.498208982,11.05274183,5
5.3,35.83366909,-10.5240071,-25.30966198,3.206757399,-36.69659944,-28.45190291,138.5297413,0,0,1,100.2552013,-1.883237677,1.806742776,5
5.31,-36.93169056,70.41376373,-33.48207317,-33.06143999,62.20133382,141.1935248,-80.24767842,0,1,1,-256.989563,-2.096088776,-14.54679342,5
5.32,44.85141768,-134.2791176,89.42769996,-79.19035964,111.4545499,110.389156,-50.4111139,1,0,0,173.4258177,-1.33280049,-29.97550885,5
5.33,-84.79187566,133.5087409,-48.71686529,126.4030329,47.75624899,16.75165202,29.5314982,0,1,0,165.6824767,-2.488996845,57.89514255,5
5.34,40.2519535,-61.77067665,21.51872315,24.80782589,57.59484562,-64.61922783,-15.36057648,1,0,0,-186.3330006,-1.498241057,11.05788082,5
5.35,35.83448627,-10.52617659,-25.30830968,3.206081947,-36.6969835,-28.46270959,138.5275213,0,0,1,100.2532669,-1.883257179,1.806363751,5
5.36,-36.93301061,70.41348732,-33.4804767,-33.0548476,62.20457842,141.1999643,-80.23634725,0,1,1,-256.9964697,-2.096108839,-14.54375897,5
5.37,44.85177441,-134.28119,89.42941554,-79.20478288,111.4469786,110.3833436,-50.42383984,1,0,0,173.423131,-1.332771668,-29.9817168,5
5.38,-84.78938677,133.5079382,-48.71855141,126.3967937,47.76946545,16.7543425,29.52997187,0,1,0,165.6864602,-2.488974068,57.89020007,5
5.39,40.24796248,-61.76910766,21.52114517,24.7964712,57.59735733,-64.62119809,-15.3522856,1,0,0,-186.3380657,-1.498208982,11.05274183,5
5.4,35.83366909,-10.5240071,-25.30966198,3.206757399,-36.69659944,-28.45190291,138.5297413,0,0,1,100.2552013,-1.883237677,1.806742776,5
5.41,-36.93169056,70.41376373,-33.48207317,-33.06143999,62.20133382,141.1935248,-80.24767842,0,1,1,-256.989563,-2.096088776,-14.54679342,5
5.42,44.85141768,-134.2791176,89.42769996,-79.19035964,111.4545499,110.389156,-50.4111139,1,0,0,173.4258177,-1.33280049,-29.97550885,5
5.43,-84.79187566,133.5087409,-48.71686529,126.4030329,47.75624899,16.75165202,29.5314982,0,1,0,165.6824767,-2.488996845,57.89514255,5
5.44,40.2519535,-61.77067665,21.51872315,24.80782589,57.59484562,-64.61922783,-15.36057648,1,0,0,-186.3330006,-1.498241057,11.05788082,5
5.45,35.83448627,-10.52617659,-25.30830968,3.206081947,-36.6969835,-28.46270959,138.5275213,0,0,1,100.2532669,-1.883257179,1.806363751,5
5.46,-36.93301061,70.41348731,-33.4804767,-33.0548476,62.20457842,141.1999643,-80.23634725,0,1,1,-256.9964697,-2.096108839,-14.54375897,5
5.47,44.85177441,-134.28119,89.42941554,-79.20478288,111.4469786,110.3833436,-50.42383984,1,0,0,173.423131,-1.332771668,-29.9817168,5
5.48,-84.78938677,133.5079382,-48.71855141,126.3967937,47.76946545,16.7543425,29.52997187,0,1,0,165.6864602,-2.488974068,57.89020007,5
5.49,40.24796248,-61.76910766,21.52114517,24.7964712,57.59735733,-64.62119809,-15.3522856,1,0,0,-186.3380657,-1.498208982,11.05274183,5
5.5,35.83366909,-10.5240071,-25.30966198,3.206757399,-36.69659944,-28.45190291,138.5297413,0,0,1,100.2552013,-1.883237677,1.806742776,5
5.51,-36.93169056,70.41376373,-33.48207317,-33.06143999,62.20133382,141.1935248,-80.24767842,0,1,1,-256.989563,-2.096088776,-14.54679342,5
5.52,44.85141768,-134.2791176,89.42769996,-79.19035964,111.4545499,110.389156,-50.4111139,1,0,0,173.4258177,-1.33280049,-29.97550885,5
5.53,-84.79187566,133.5087409,-48.71686529,126.4030329,47.75624899,16.75165202,29.5314982,0,1,0,165.6824767,-2.488996845,57.89514255,5
5.54,40.2519535,-61.77067665,21.51872315,24.80782589,57.59484562,-64.61922783,-15.36057648,1,0,0,-186.3330006,-1.498241057,11.05788082,5
5.55,35.83448627,-10.52617659,-25.30830968,3.206081947,-36.6969835,-28.46270959,138.5275213,0,0,1,100.2532669,-1.883257179,1.806363751,5
5.56,-36.93301061,70.41348732,-33.4804767,-33.0548476,62.20457842,141.1999643,-80.23634725,0,1,1,-256.9964697,-2.096108839,-14.54375897,5
5.57,44.85177441,-134.28119,89.42941554,-79.20478288,111.4469786,110.3833436,-50.42383984,1,0,0,173.423131,-1.332771668,-29.9817168,5
5.58,-84.78938677,133.5079382,-48.71855141,126.3967937,47.76946545,16.7543425,29.52997187,0,1,0,165.6864602,-2.488974068,57.89020007,5
5.59,40.24796248,-61.76910766,21.52114517,24.7964712,57.59735733,-64.62119809,-15.3522856,1,0,0,-186.3380657,-1.498208982,11.05274183,5
5.6,35.83366909,-10.5240071,-25.30966198,3.206757399,-36.69659944,-28.45190291,138.5297413,0,0,1,100.2552013,-1.883237677,1.806742776,5
5.61,-36.93169056,70.41376373,-33.48207317,-33.06143999,62.20133382,141.1935248,-80.24767842,0,1,1,-256.989563,-2.096088776,-14.54679342,5
5.62,44.85141768,-134.2791176,89.42769996,-79.19035964,111.4545499,110.389156,-50.4111139,1,0,0,173.4258177,-1.33280049,-29.97550885,5
5.63,-84.79187566,133.5087409,-48.71686529,126.4030329,47.75624899,16.75165202,29.5314982,0,1,0,165.6824767,-2.488996845,57.89514255,5
5.64,40.2519535,-61.77067665,21.51872315,24.80782589,57.59484562,-64.61922783,-15.36057648,1,0,0,-186.3330006,-1.498241057,11.05788082,5
5.65,35.83448627,-10.52617659,-25.30830968,3.206081947,-36.6969835,-28.46270959,138.5275213,0,0,1,100.2532669,-1.883257179,1.806363751,5
5.66,-36.93301061,70.41348731,-33.4804767,-33.0548476,62.20457842,141.1999643,-80.23634725,0,1,1,-256.9964697,-2.096108839,-14.54375897,5
5.67,44.85177441,-134.28119,89.42941554,-79.20478288,111.4469786,110.3833436,-50.42383984,1,0,0,173.423131,-1.332771668,-29.9817168,5
5.68,-84.78938677,133.5079382,-48.71855141,126.3967937,47.76946545,16.7543425,29.52997187,0,1,0,165.6864602,-2.488974068,57.89020007,5
5.69,40.24796248,-61.76910766,21.52114517,24.7964712,57.59735733,-64.62119809,-15.3522856,1,0,0,-186.3380657,-1.498208982,11.05274183,5
5.7,35.83366909,-10.5240071,-25.30966198,3.206757399,-36.69659944,-28.45190291,138.5297413,0,0,1,100.2552013,-1.883237677,1.806742776,5
5.71,-36.93169056,70.41376373,-33.48207317,-33.06143999,62.20133382,141.1935248,-80.24767842,0,1,1,-256.989563,-2.096088776,-14.54679342,5
5.72,44.85141768,-134.2791176,89.42769995,-79.19035964,111.4545499,110.389156,-50.4111139,1,0,0,173.4258177,-1.33280049,-29.97550885,5
5.73,-84.79187566,133.5087409,-48.71686529,126.4030329,47.75624898,16.75165202,29.5314982,0,1,0,165.6824767,-2.488996845,57.89514255,5
5.74,40.25195351,-61.77067665,21.51872315,24.80782589,57.59484562,-64.61922783,-15.36057648,1,0,0,-186.3330006,-1.498241057,11.05788082,5
5.75,35.83448627,-10.52617659,-25.30830968,3.206081947,-36.6969835,-28.46270959,138.5275213,0,0,1,100.2532669,-1.883257179,1.806363751,5
5.76,-36.93301061,70.41348731,-33.4804767,-33.0548476,62.20457842,141.1999643,-80.23634724,0,1,1,-256.9964697,-2.096108839,-14.54375897,5
5.77,44.85177441,-134.28119,89.42941554,-79.20478288,111.4469786,110.3833436,-50.42383984,1,0,0,173.423131,-1.332771668,-29.9817168,5
5.78,-84.78938677,133.5079382,-48.71855141,126.3967937,47.76946545,16.7543425,29.52997187,0,1,0,165.6864602,-2.488974068,57.89020007,5
5.79,40.24796248,-61.76910766,21.52114517,24.7964712,57.59735733,-64.62119809,-15.3522856,1,0,0,-186.3380657,-1.498208982,11.05274183,5
5.8,35.83366909,-10.5240071,-25.30966198,3.206757399,-36.69659944,-28.45190291,138.5297413,0,0,1,100.2552013,-1.883237677,1.806742775,5
5.81,-36.93169056,70.41376373,-33.48207317,-33.06143999,62.20133382,141.1935248,-80.24767842,0,1,1,-256.989563,-2.096088776,-14.54679342,5
5.82,44.85141768,-134.2791176,89.42769995,-79.19035964,111.4545499,110.389156,-50.4111139,1,0,0,173.4258177,-1.33280049,-29.97550885,5
5.83,-84.79187566,133.5087409,-48.71686529,126.4030329,47.75624899,16.75165202,29.5314982,0,1,0,165.6824767,-2.488996845,57.89514255,5
5.84,40.2519535,-61.77067665,21.51872315,24.80782589,57.59484562,-64.61922783,-15.36057648,1,0,0,-186.3330006,-1.498241057,11.05788082,5
5.85,35.83448627,-10.52617659,-25.30830968,3.206081947,-36.6969835,-28.46270959,138.5275213,0,0,1,100.2532669,-1.883257179,1.806363751,5
5.86,-36.93301061,70.41348732,-33.4804767,-33.0548476,62.20457842,141.1999643,-80.23634725,0,1,1,-256.9964697,-2.096108839,-14.54375897,5
5.87,44.85177441,-134.28119,89.42941554,-79.20478288,111.4469786,110.3833436,-50.42383984,1,0,0,173.423131,-1.332771668,-29.9817168,5
5.88,-84.78938677,133.5079382,-48.71855141,126.3967937,47.76946545,16.7543425,29.52997187,0,1,0,165.6864602,-2.488974068,57.89020007,5
5.89,40.24796248,-61.76910766,21.52114517,24.7964712,57.59735733,-64.62119809,-15.3522856,1,0,0,-186.3380657,-1.498208982,11.05274183,5
5.9,35.83366909,-10.5240071,-25.30966198,3.206757399,-36.69659944,-28.45190291,138.5297413,0,0,1,100.2552013,-1.883237677,1.806742776,5
5.91,-36.93169056,70.41376373,-33.48207317,-33.06143999,62.20133382,141.1935248,-80.24767842,0,1,1,-256.989563,-2.096088776,-14.54679342,5
5.92,44.85141768,-134.2791176,89.42769996,-79.19035964,111.4545499,110.389156,-50.4111139,1,0,0,173.4258177,-1.33280049,-29.97550885,5
5.93,-84.79187566,133.5087409,-48.71686529,126.4030329,47.75624899,16.75165202,29.5314982,0,1,0,165.6824767,-2.488996845,57.89514255,5
5.94,40.2519535,-61.77067665,21.51872315,24.80782589,57.59484562,-64.61922783,-15.36057648,1,0,0,-186.3330006,-1.498241057,11.05788082,5
5.95,35.83448627,-10.52617659,-25.30830968,3.206081947,-36.6969835,-28.46270959,138.5275213,0,0,1,100.2532669,-1.883257179,1.806363751,5
5.96,-36.93301061,70.41348731,-33.4804767,-33.0548476,62.20457842,141.1999643,-80.23634725,0,1,1,-256.9964697,-2.096108839,-14.54375897,5
5.97,44.85177441,-134.28119,89.42941554,-79.20478288,111.4469786,110.3833436,-50.42383984,1,0,0,173.423131,-1.332771668,-29.9817168,5
5.98,-84.78938677,133.5079382,-48.71855141,126.3967937,47.76946545,16.7543425,29.52997187,0,1,0,165.6864602,-2.488974068,57.89020007,5
5.99,40.24796248,-61.76910766,21.52114517,24.7964712,57.59735733,-64.62119809,-15.3522856,1,0,0,-186.3380657,-1.498208982,11.05274183,5
6,35.83366909,-10.5240071,-25.30966198,3.206757399,-36.69659944,-28.45190291,138.5297413,0,0,1,100.2552013,-1.883237677,1.806742776,5
6.01,-36.93169056,70.41376373,-33.48207317,-33.06143999,62.20133382,141.1935248,-80.24767842,0,1,1,-256.989563,-2.096088776,-14.54679342,5
6.02,44.85141768,-134.2791176,89.42769996,-79.19035964,111.4545499,110.389156,-50.4111139,1,0,0,173.4258177,-1.33280049,-29.97550885,5
6.03,-84.79187566,133.5087409,-48.71686529,126.4030329,47.75624898,16.75165202,29.5314982,0,1,0,165.6824767,-2.488996845,57.89514255,5
6.04,40.25195351,-61.77067665,21.51872315,24.80782589,57.59484562,-64.61922783,-15.36057648,1,0,0,-186.3330006,-1.498241057,11.05788082,5
6.05,35.83448627,-10.52617659,-25.30830968,3.206081947,-36.6969835,-28.46270959,138.5275213,0,0,1,100.2532669,-1.883257179,1.806363751,5
6.06,-36.93301061,70.41348731,-33.4804767,-33.0548476,62.20457842,141.1999643,-80.23634724,0,1,1,-256.9964697,-2.096108839,-14.54375897,5
6.07,44.85177441,-134.28119,89.42941554,-79.20478288,111.4469786,110.3833436,-50.42383984,1,0,0,173.423131,-1.332771668,-29.9817168,5
6.08,-84.78938677,133.5079382,-48.71855141,126.3967937,47.76946545,16.7543425,29.52997187,0,1,0,165.6864602,-2.488974068,57.89020007,5
6.09,40.24796248,-61.76910766,21.52114517,24.7964712,57.59735733,-64.62119809,-15.3522856,1,0,0,-186.3380657,-1.498208982,11.05274183,5
6.1,35.83366909,-10.5240071,-25.30966198,3.206757399,-36.69659944,-28.45190291,138.5297413,0,0,1,100.2552013,-1.883237677,1.806742776,5
6.11,-36.93169056,70.41376373,-33.48207317,-33.06143999,62.20133382,141.1935248,-80.24767842,0,1,1,-256.989563,-2.096088776,-14.54679342,5
6.12,44.85141768,-134.2791176,89.42769996,-79.19035964,111.4545499,110.389156,-50.4111139,1,0,0,173.4258177,-1.33280049,-29.97550885,5
6.13,-84.79187566,133.5087409,-48.71686529,126.4030329,47.75624899,16.75165202,29.5314982,0,1,0,165.6824767,-2.488996845,57.89514255,5
6.14,40.2519535,-61.77067665,21.51872315,24.80782589,57.59484562,-64.61922783,-15.36057648,1,0,0,-186.3330006,-1.498241057,11.05788082,5
6.15,35.83448627,-10.52617659,-25.30830968,3.206081947,-36.6969835,-28.46270959,138.5275213,0,0,1,100.2532669,-1.883257179,1.806363751,5
6.16,-36.93301061,70.41348731,-33.4804767,-33.0548476,62.20457842,141.1999643,-80.23634725,0,1,1,-256.9964697,-2.096108839,-14.54375897,5
6.17,44.85177441,-134.28119,89.42941554,-79.20478288,111.4469786,110.3833436,-50.42383984,1,0,0,173.423131,-1.332771668,-29.9817168,5
6.18,-84.78938677,133.5079382,-48.71855141,126.3967937,47.76946545,16.7543425,29.52997187,0,1,0,165.6864602,-2.488974068,57.89020007,5
6.19,40.24796248,-61.76910766,21.52114517,24.7964712,57.59735733,-64.62119809,-15.3522856,1,0,0,-186.3380657,-1.498208982,11.05274183,5
6.2,35.83366909,-10.5240071,-25.30966198,3.206757399,-36.69659944,-28.45190291,138.5297413,0,0,1,100.2552013,-1.883237677,1.806742776,5
6.21,-36.93169056,70.41376373,-33.48207317,-33.06143999,62.20133382,141.1935248,-80.24767842,0,1,1,-256.989563,-2.096088776,-14.54679342,5
6.22,44.85141768,-134.2791176,89.42769995,-79.19035964,111.4545499,110.389156,-50.4111139,1,0,0,173.4258177,-1.33280049,-29.97550885,5
6.23,-84.79187566,133.5087409,-48.71686529,126.4030329,47.75624898,16.75165202,29.5314982,0,1,0,165.6824767,-2.488996845,57.89514255,5
6.24,40.25195351,-61.77067665,21.51872315,24.80782589,57.59484562,-64.61922783,-15.36057648,1,0,0,-186.3330006,-1.498241057,11.05788082,5
6.25,35.83448627,-10.52617659,-25.30830968,3.206081947,-36.6969835,-28.46270959,138.5275213,0,0,1,100.2532669,-1.883257179,1.806363751,5
6.26,-36.93301061,70.41348731,-33.4804767,-33.0548476,62.20457842,141.1999643,-80.23634725,0,1,1,-256.9964697,-2.096108839,-14.54375897,5
6.27,44.85177441,-134.28119,89.42941554,-79.20478288,111.4469786,110.3833436,-50.42383984,1,0,0,173.423131,-1.332771668,-29.9817168,5
6.28,-84.78938677,133.5079382,-48.71855141,126.3967937,47.76946545,16.7543425,29.52997187,0,1,0,165.6864602,-2.488974068,57.89020007,5
6.29,40.24796248,-61.76910766,21.52114517,24.7964712,57.59735733,-64.62119809,-15.3522856,1,0,0,-186.3380657,-1.498208982,11.05274183,5
6.3,35.83366909,-10.5240071,-25.30966198,3.206757399,-36.69659944,-28.45190291,138.5297413,0,0,1,100.2552013,-1.883237677,1.806742776,5
6.31,-36.93169056,70.41376373,-33.48207317,-33.06143999,62.20133382,141.1935248,-80.24767842,0,1,1,-256.989563,-2.096088776,-14.54679342,5
6.32,44.85141768,-134.2791176,89.42769996,-79.19035964,111.4545499,110.389156,-50.4111139,1,0,0,173.4258177,-1.33280049,-29.97550885,5
6.33,-84.79187566,133.5087409,-48.71686529,126.4030329,47.75624899,16.75165202,29.5314982,0,1,0,165.6824767,-2.488996845,57.89514255,5
6.34,40.2519535,-61.77067665,21.51872315,24.80782589,57.59484562,-64.61922783,-15.36057648,1,0,0,-186.3330006,-1.498241057,11.05788082,5
6.35,35.83448627,-10.52617659,-25.30830968,3.206081947,-36.6969835,-28.46270959,138.5275213,0,0,1,100.2532669,-1.883257179,1.806363751,5
6.36,-36.93301061,70.41348731,-33.4804767,-33.0548476,62.20457842,141.1999643,-80.23634725,0,1,1,-256.9964697,-2.096108839,-14.54375897,5
6.37,44.85177441,-134.28119,89.42941554,-79.20478288,111.4469786,110.3833436,-50.42383984,1,0,0,173.423131,-1.332771668,-29.9817168,5
6.38,-84.78938677,133.5079382,-48.71855141,126.3967937,47.76946545,16.7543425,29.52997187,0,1,0,165.6864602,-2.488974068,57.89020007,5
6.39,40.24796248,-61.76910766,21.52114517,24.7964712,57.59735733,-64.62119809,-15.3522856,1,0,0,-186.3380657,-1.498208982,11.05274183,5
6.4,35.83366909,-10.5240071,-25.30966198,3.206757399,-36.69659944,-28.45190291,138.5297413,0,0,1,100.2552013,-1.883237677,1.806742776,5
6.41,-36.93169056,70.41376373,-33.48207317,-33.06143999,62.20133382,141.1935248,-80.24767842,0,1,1,-256.989563,-2.096088776,-14.54679342,5
6.42,44.85141768,-134.2791176,89.42769996,-79.19035964,111.4545499,110.389156,-50.4111139,1,0,0,173.4258177,-1.33280049,-29.97550885,5
6.43,-84.79187566,133.5087409,-48.71686529,126.4030329,47.75624899,16.75165202,29.5314982,0,1,0,165.6824767,-2.488996845,57.89514255,5
6.44,40.2519535,-61.77067665,21.51872315,24.80782589,57.59484562,-64.61922783,-15.36057648,1,0,0,-186.3330006,-1.498241057,11.05788082,5
6.45,35.83448627,-10.52617659,-25.30830968,3.206081947,-36.6969835,-28.46270959,138.5275213,0,0,1,100.2532669,-1.883257179,1.806363751,5
6.46,-36.93301061,70.41348731,-33.4804767,-33.0548476,62.20457842,141.1999643,-80.23634725,0,1,1,-256.9964697,-2.096108839,-14.54375897,5
6.47,44.85177441,-134.28119,89.42941554,-79.20478288,111.4469786,110.3833436,-50.42383984,1,0,0,173.423131,-1.332771668,-29.9817168,5
6.48,-84.78938677,133.5079382,-48.71855141,126.3967937,47.76946545,16.7543425,29.52997187,0,1,0,165.6864602,-2.488974068,57.89020007,5
6.49,40.24796248,-61.76910766,21.52114517,24.7964712,57.59735733,-64.62119809,-15.3522856,1,0,0,-186.3380657,-1.498208982,11.05274183,5
6.5,35.83366909,-10.5240071,-25.30966198,3.206757399,-36.69659944,-28.45190291,138.5297413,0,0,1,100.2552013,-1.883237677,1.806742776,5
6.51,-36.93169056,70.41376373,-33.48207317,-33.06143999,62.20133382,141.1935248,-80.24767842,0,1,1,-256.989563,-2.096088776,-14.54679342,5
6.52,44.85141768,-134.2791176,89.42769996,-79.19035964,111.4545499,110.389156,-50.4111139,1,0,0,173.4258177,-1.33280049,-29.97550885,5
6.53,-84.79187566,133.5087409,-48.71686529,126.4030329,47.75624899,16.75165202,29.5314982,0,1,0,165.6824767,-2.488996845,57.89514255,5
6.54,40.2519535,-61.77067665,21.51872315,24.80782589,57.59484562,-64.61922783,-15.36057648,1,0,0,-186.3330006,-1.498241057,11.05788082,5
6.55,35.83448627,-10.52617659,-25.30830968,3.206081947,-36.6969835,-28.46270959,138.5275213,0,0,1,100.2532669,-1.883257179,1.806363751,5
6.56,-36.93301061,70.41348731,-33.4804767,-33.0548476,62.20457842,141.1999643,-80.23634725,0,1,1,-256.9964697,-2.096108839,-14.54375897,5
6.57,44.85177441,-134.28119,89.42941554,-79.20478288,111.4469786,110.3833436,-50.42383984,1,0,0,173.423131,-1.332771668,-29.9817168,5
6.58,-84.78938677,133.5079382,-48.71855141,126.3967937,47.76946545,16.7543425,29.52997187,0,1,0,165.6864602,-2.488974068,57.89020007,5
6.59,40.24796248,-61.76910766,21.52114517,24.7964712,57.59735733,-64.62119809,-15.3522856,1,0,0,-186.3380657,-1.498208982,11.05274183,5
6.6,35.83366909,-10.5240071,-25.30966198,3.206757399,-36.69659944,-28.45190291,138.5297413,0,0,1,100.2552013,-1.883237677,1.806742776,5
6.61,-36.93169056,70.41376373,-33.48207317,-33.06143999,62.20133382,141.1935248,-80.24767842,0,1,1,-256.989563,-2.096088776,-14.54679342,5
6.62,44.85141768,-134.2791176,89.42769995,-79.19035964,111.4545499,110.389156,-50.4111139,1,0,0,173.4258177,-1.33280049,-29.97550885,5
6.63,-84.79187566,133.5087409,-48.71686529,126.4030329,47.75624899,16.75165202,29.5314982,0,1,0,165.6824767,-2.488996845,57.89514255,5
6.64,40.2519535,-61.77067665,21.51872315,24.80782589,57.59484562,-64.61922783,-15.36057648,1,0,0,-186.3330006,-1.498241057,11.05788082,5
6.65,35.83448627,-10.52617659,-25.30830968,3.206081947,-36.6969835,-28.46270959,138.5275213,0,0,1,100.2532669,-1.883257179,1.806363751,5
6.66,-36.93301061,70.41348731,-33.4804767,-33.0548476,62.20457841,141.1999643,-80.23634725,0,1,1,-256.9964697,-2.096108839,-14.54375897,5
6.67,44.85177441,-134.28119,89.42941554,-79.20478288,111.4469786,110.3833436,-50.42383984,1,0,0,173.423131,-1.332771668,-29.9817168,5
6.68,-84.78938677,133.5079382,-48.71855141,126.3967937,47.76946545,16.7543425,29.52997187,0,1,0,165.6864602,-2.488974068,57.89020007,5
